plateno,geofence_name,first_timestamp,last_timestamp,time_duration_at_geofence,time_next
ADC4767,PH Cofipack - Destination,2021-01-27 04:31:24,2021-01-27 04:56:24,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cofipack - Source,2021-01-27 04:31:24,2021-01-27 04:56:24,1500s (~25 minutes),300s (~5 minutes)
JM3012,FDC - General Santos,2021-01-27 04:37:18,2021-01-27 04:43:18,360s (~6 minutes),166645s (~1.93 days)
ADC4767,PH Cofipack - Destination,2021-01-27 05:01:24,2021-01-27 05:26:24,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cofipack - Source,2021-01-27 05:01:24,2021-01-27 05:26:24,1500s (~25 minutes),156948s (~1.82 days)
NBC8023,PH Batino Grocery - Destination,2021-01-27 05:04:53,2021-01-27 05:29:55,1502s (~25.03 minutes),-1502s (~-25.03 minutes)
NBC8023,PH Batino Grocery - Source,2021-01-27 05:04:53,2021-01-27 05:29:55,1502s (~25.03 minutes),19988s (~5.55 hours)
KVW954,PH Cagayan Grocery - Destination,2021-01-27 05:31:33,2021-01-27 05:52:12,1239s (~20.65 minutes),-1239s (~-20.65 minutes)
KVW954,PH Cagayan Grocery - Source,2021-01-27 05:31:33,2021-01-27 05:52:12,1239s (~20.65 minutes),243605s (~2.82 days)
NAM6641,PH Mandaue Grocery - Source,2021-01-27 07:02:52,2021-01-27 08:38:30,5738s (~1.59 hours),17741s (~4.93 hours)
RJK963,PH Cagayan Grocery - Destination,2021-01-27 09:00:00,2021-01-27 21:59:48,46788s (~13 hours),-46788s (~-13 hours)
RJK963,PH Cagayan Grocery - Source,2021-01-27 09:00:00,2021-01-27 21:59:48,46788s (~13 hours),32413s (~9 hours)
MEG206,PH Cofipack - Source,2021-01-27 10:05:45,2021-01-27 11:23:50,4685s (~1.3 hours),NA
NBC8023,PH Batino Grocery - Destination,2021-01-27 11:03:03,2021-01-27 11:17:12,849s (~14.15 minutes),-849s (~-14.15 minutes)
NBC8023,PH Batino Grocery - Source,2021-01-27 11:03:03,2021-01-27 11:17:12,849s (~14.15 minutes),15222s (~4.23 hours)
RKZ541,PH Mandaue Grocery - Destination,2021-01-27 11:30:30,2021-01-27 11:36:31,361s (~6.02 minutes),-361s (~-6.02 minutes)
RKZ541,PH Mandaue Grocery - Source,2021-01-27 11:30:30,2021-01-27 14:27:22,10612s (~2.95 hours),50833s (~14.12 hours)
NAM6641,PH Mandaue Grocery - Source,2021-01-27 13:34:11,2021-01-27 14:58:48,5077s (~1.41 hours),60057s (~16.68 hours)
KVS151,PH Cagayan Grocery - Destination,2021-01-27 15:17:25,2021-01-27 15:28:03,638s (~10.63 minutes),-638s (~-10.63 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-27 15:17:25,2021-01-27 15:28:03,638s (~10.63 minutes),14974s (~4.16 hours)
NBC8023,PH Batino Grocery - Destination,2021-01-27 15:30:54,2021-01-27 15:58:43,1669s (~27.82 minutes),-1669s (~-27.82 minutes)
NBC8023,PH Batino Grocery - Source,2021-01-27 15:30:54,2021-01-27 15:58:43,1669s (~27.82 minutes),12972s (~3.6 hours)
NBC8023,PH Batino Grocery - Destination,2021-01-27 19:34:55,2021-01-27 20:15:10,2415s (~40.25 minutes),-2415s (~-40.25 minutes)
NBC8023,PH Batino Grocery - Source,2021-01-27 19:34:55,2021-01-27 20:15:10,2415s (~40.25 minutes),206124s (~2.39 days)
KVS151,PH Cagayan Grocery - Destination,2021-01-27 19:37:37,2021-01-27 19:55:35,1078s (~17.97 minutes),-1078s (~-17.97 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-27 19:37:37,2021-01-27 19:55:35,1078s (~17.97 minutes),14820s (~4.12 hours)
NBG3012,PH Batino Grocery - Destination,2021-01-27 19:41:50,2021-01-27 20:29:23,2853s (~47.55 minutes),-2853s (~-47.55 minutes)
NBG3012,PH Batino Grocery - Source,2021-01-27 19:41:50,2021-01-27 20:29:23,2853s (~47.55 minutes),33695s (~9.36 hours)
KVS151,PH Cagayan Grocery - Destination,2021-01-28 00:02:35,2021-01-28 00:21:30,1135s (~18.92 minutes),-1135s (~-18.92 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-28 00:02:35,2021-01-28 00:21:30,1135s (~18.92 minutes),134127s (~1.55 days)
ABK4138,PH Cagayan Grocery - Destination,2021-01-28 00:04:39,2021-01-28 03:59:08,14069s (~3.91 hours),-9597s (~-2.67 hours)
KAD4601,Save More - Agora,2021-01-28 00:53:04,2021-01-28 02:11:49,4725s (~1.31 hours),1124s (~18.73 minutes)
ADC4769,PH Cofipack - Destination,2021-01-28 01:03:01,2021-01-28 01:08:11,310s (~5.17 minutes),-310s (~-5.17 minutes)
ADC4769,PH Cofipack - Source,2021-01-28 01:03:01,2021-01-28 01:08:24,323s (~5.38 minutes),5318s (~1.48 hours)
KAD4602,Save More - Kauswagan,2021-01-28 01:07:02,2021-01-28 04:59:05,13923s (~3.87 hours),-13923s (~-3.87 hours)
KAD4602,Save More - Kauswagan Depot,2021-01-28 01:07:02,2021-01-28 04:59:05,13923s (~3.87 hours),78382s (~21.77 hours)
ABK4138,PH Cagayan Grocery - Source,2021-01-28 01:19:11,2021-01-28 03:59:08,9597s (~2.67 hours),66681s (~18.52 hours)
KAD4601,Save More - Capistrano,2021-01-28 02:30:33,2021-01-28 04:56:58,8785s (~2.44 hours),8554s (~2.38 hours)
KVX170,Unipace - Cagayan De Oro,2021-01-28 02:33:13,2021-01-28 02:59:38,1585s (~26.42 minutes),900s (~15 minutes)
ADC4769,PH Cofipack - Destination,2021-01-28 02:37:02,2021-01-28 03:10:43,2021s (~33.68 minutes),-2021s (~-33.68 minutes)
ADC4769,PH Cofipack - Source,2021-01-28 02:37:02,2021-01-28 03:10:43,2021s (~33.68 minutes),3636s (~1.01 hours)
NCE1173,No. 1 Supplier Inc. - Bacolod,2021-01-28 03:14:17,2021-01-28 07:59:46,17129s (~4.76 hours),63064s (~17.52 hours)
KVX170,Unipace - Cagayan De Oro,2021-01-28 03:14:38,2021-01-28 03:29:17,879s (~14.65 minutes),374s (~6.23 minutes)
KVX170,Unipace - Cagayan De Oro,2021-01-28 03:35:31,2021-01-28 03:52:48,1037s (~17.28 minutes),2424s (~40.4 minutes)
ADC4769,PH Cofipack - Destination,2021-01-28 04:11:19,2021-01-28 05:14:14,3775s (~1.05 hours),-3775s (~-1.05 hours)
ADC4769,PH Cofipack - Source,2021-01-28 04:11:19,2021-01-28 05:14:14,3775s (~1.05 hours),74134s (~20.59 hours)
KVX170,Unipace - Cagayan De Oro,2021-01-28 04:33:12,2021-01-28 05:21:47,2915s (~48.58 minutes),512s (~8.53 minutes)
RKZ541,PH Mandaue Grocery - Source,2021-01-28 04:34:35,2021-01-28 13:59:58,33923s (~9.42 hours),67562s (~18.77 hours)
PXY944,PH Cofipack - Destination,2021-01-28 05:01:29,2021-01-28 05:11:29,600s (~10 minutes),-600s (~-10 minutes)
PXY944,PH Cofipack - Source,2021-01-28 05:01:29,2021-01-28 05:11:29,600s (~10 minutes),79382s (~22.05 hours)
KVX170,Unipace - Cagayan De Oro,2021-01-28 05:30:19,2021-01-28 05:49:08,1129s (~18.82 minutes),1215s (~20.25 minutes)
NBG3012,PH Tanauan - Destination,2021-01-28 05:50:58,2021-01-28 06:24:10,1992s (~33.2 minutes),-1992s (~-33.2 minutes)
NBG3012,PH Tanauan - Source,2021-01-28 05:50:58,2021-01-28 06:24:10,1992s (~33.2 minutes),360s (~6 minutes)
KVX170,Unipace - Cagayan De Oro,2021-01-28 06:09:23,2021-01-28 06:26:38,1035s (~17.25 minutes),195223s (~2.26 days)
NBG3012,PH Tanauan - Destination,2021-01-28 06:30:10,2021-01-28 06:58:10,1680s (~28 minutes),-1680s (~-28 minutes)
NBG3012,PH Tanauan - Source,2021-01-28 06:30:10,2021-01-28 06:58:10,1680s (~28 minutes),480s (~8 minutes)
137704,No. 1 Supplier Inc. - Bacolod,2021-01-28 06:31:20,2021-01-28 06:52:20,1260s (~21 minutes),NA
RJK963,Unipace - Cagayan De Oro,2021-01-28 07:00:01,2021-01-28 09:46:44,10003s (~2.78 hours),72150s (~20.04 hours)
NBG3012,PH Tanauan - Destination,2021-01-28 07:06:10,2021-01-28 07:19:31,801s (~13.35 minutes),-801s (~-13.35 minutes)
NBG3012,PH Tanauan - Source,2021-01-28 07:06:10,2021-01-28 07:19:31,801s (~13.35 minutes),1423s (~23.72 minutes)
KAD4601,PH Cagayan Grocery - Destination,2021-01-28 07:19:32,2021-01-28 10:59:39,13207s (~3.67 hours),-13207s (~-3.67 hours)
KAD4601,PH Cagayan Grocery - Source,2021-01-28 07:19:32,2021-01-28 10:59:39,13207s (~3.67 hours),131723s (~1.52 days)
NAM6641,PH Mandaue Grocery - Source,2021-01-28 07:39:45,2021-01-28 07:49:25,580s (~9.67 minutes),103665s (~1.2 days)
NBG3012,PH Tanauan - Destination,2021-01-28 07:43:14,2021-01-28 07:52:21,547s (~9.12 minutes),-547s (~-9.12 minutes)
NBG3012,PH Tanauan - Source,2021-01-28 07:43:14,2021-01-28 07:52:21,547s (~9.12 minutes),909s (~15.15 minutes)
NBG3012,PH Tanauan - Destination,2021-01-28 08:07:30,2021-01-28 08:27:29,1199s (~19.98 minutes),-1199s (~-19.98 minutes)
NBG3012,PH Tanauan - Source,2021-01-28 08:07:30,2021-01-28 08:27:29,1199s (~19.98 minutes),360s (~6 minutes)
NBG3012,PH Tanauan - Destination,2021-01-28 08:33:29,2021-01-28 08:53:52,1223s (~20.38 minutes),-1223s (~-20.38 minutes)
NBG3012,PH Tanauan - Source,2021-01-28 08:33:29,2021-01-28 08:53:52,1223s (~20.38 minutes),877s (~14.62 minutes)
NBG3012,PH Tanauan - Destination,2021-01-28 09:08:29,2021-01-28 09:28:26,1197s (~19.95 minutes),137922s (~1.6 days)
NAD6565,PH Tanauan - Destination,2021-01-28 12:31:16,2021-01-28 15:47:08,11752s (~3.26 hours),-11752s (~-3.26 hours)
NAD6565,PH Tanauan - Source,2021-01-28 12:31:16,2021-01-28 15:47:08,11752s (~3.26 hours),2168s (~36.13 minutes)
ZF7590,PH Mandaue Grocery - Source,2021-01-28 13:00:08,2021-01-28 18:54:31,21263s (~5.91 hours),64277s (~17.85 hours)
KVX109,PH Mandaue Grocery - Destination,2021-01-28 13:21:37,2021-01-28 13:27:48,371s (~6.18 minutes),-371s (~-6.18 minutes)
KVX109,PH Mandaue Grocery - Source,2021-01-28 13:21:37,2021-01-28 16:36:05,11668s (~3.24 hours),-6821s (~-1.89 hours)
ACN4785,PH Mandaue Grocery - Destination,2021-01-28 13:36:00,2021-01-28 15:14:38,5918s (~1.64 hours),-5873s (~-1.63 hours)
ACN4785,PH Mandaue Grocery - Source,2021-01-28 13:36:45,2021-01-28 15:14:38,5873s (~1.63 hours),116442s (~1.35 days)
KWA565,PH Mandaue Grocery - Source,2021-01-28 14:38:30,2021-01-28 19:35:47,17837s (~4.95 hours),NA
KVX109,PH Mandaue Grocery - Destination,2021-01-28 14:42:24,2021-01-28 16:36:05,6821s (~1.89 hours),112582s (~1.3 days)
NAD6565,PH Tanauan - Destination,2021-01-28 16:23:16,2021-01-28 18:11:52,6516s (~1.81 hours),-6516s (~-1.81 hours)
NAD6565,PH Tanauan - Source,2021-01-28 16:23:16,2021-01-28 18:05:52,6156s (~1.71 hours),7204s (~2 hours)
NAD6565,IMC - NBS/NDC,2021-01-28 20:05:56,2021-01-29 14:21:47,65751s (~18.26 hours),-65668s (~-18.24 hours)
NAD6565,PH Meycauayan Grocery - Destination,2021-01-28 20:07:19,2021-01-29 14:21:23,65644s (~18.23 hours),-65624s (~-18.23 hours)
NAD6565,PH Meycauayan Grocery - Source,2021-01-28 20:07:39,2021-01-29 14:21:20,65621s (~18.23 hours),1842s (~30.7 minutes)
ABK4138,Gaisano - Butuan,2021-01-28 22:30:29,2021-01-29 05:59:55,26966s (~7.49 hours),180725s (~2.09 days)
ADC4767,No. 1 Supplier Inc. - Dumaguete,2021-01-29 01:02:12,2021-01-29 01:57:33,3321s (~55.35 minutes),300s (~5 minutes)
NCE1173,No. 1 Supplier Inc. - Bacolod,2021-01-29 01:30:50,2021-01-29 04:14:39,9829s (~2.73 hours),NA
ADC4769,PH Cofipack - Destination,2021-01-29 01:49:48,2021-01-29 02:11:56,1328s (~22.13 minutes),-1328s (~-22.13 minutes)
ADC4769,PH Cofipack - Source,2021-01-29 01:49:48,2021-01-29 02:11:56,1328s (~22.13 minutes),4954s (~1.38 hours)
ADC4767,No. 1 Supplier Inc. - Dumaguete,2021-01-29 02:02:33,2021-01-29 02:27:33,1500s (~25 minutes),NA
KAD4602,PH Cagayan Grocery - Destination,2021-01-29 02:45:27,2021-01-29 04:06:51,4884s (~1.36 hours),-4884s (~-1.36 hours)
KAD4602,PH Cagayan Grocery - Source,2021-01-29 02:45:27,2021-01-29 04:06:51,4884s (~1.36 hours),70722s (~19.64 hours)
U51160,PH Cagayan Grocery - Destination,2021-01-29 02:49:35,2021-01-29 02:57:35,480s (~8 minutes),-480s (~-8 minutes)
U51160,PH Cagayan Grocery - Source,2021-01-29 02:49:35,2021-01-29 02:57:35,480s (~8 minutes),4817s (~1.34 hours)
JM3012,PH Cofipack - Destination,2021-01-29 03:00:43,2021-01-29 03:11:58,675s (~11.25 minutes),-675s (~-11.25 minutes)
JM3012,PH Cofipack - Source,2021-01-29 03:00:43,2021-01-29 03:11:58,675s (~11.25 minutes),96646s (~1.12 days)
RLE353,PH Cagayan Grocery - Destination,2021-01-29 03:01:14,2021-01-29 15:59:41,46707s (~12.97 hours),-46145s (~-12.82 hours)
RLE353,PH Cagayan Grocery - Source,2021-01-29 03:10:36,2021-01-29 03:28:42,1086s (~18.1 minutes),1919s (~31.98 minutes)
PXY944,PH Cofipack - Destination,2021-01-29 03:14:31,2021-01-29 04:18:33,3842s (~1.07 hours),-3842s (~-1.07 hours)
PXY944,PH Cofipack - Source,2021-01-29 03:14:31,2021-01-29 04:18:33,3842s (~1.07 hours),NA
ADC4769,PH Cofipack - Destination,2021-01-29 03:34:30,2021-01-29 04:52:04,4654s (~1.29 hours),-4654s (~-1.29 hours)
ADC4769,PH Cofipack - Source,2021-01-29 03:34:30,2021-01-29 04:52:04,4654s (~1.29 hours),80940s (~22.48 hours)
RLE353,PH Cagayan Grocery - Source,2021-01-29 04:00:41,2021-01-29 15:59:41,43140s (~11.98 hours),27300s (~7.58 hours)
NAR1498,IMC - NBS/NDC,2021-01-29 04:00:50,2021-01-29 15:48:44,42474s (~11.8 hours),-42474s (~-11.8 hours)
NAR1498,PH Meycauayan Grocery - Destination,2021-01-29 04:00:50,2021-01-29 15:48:44,42474s (~11.8 hours),-42474s (~-11.8 hours)
NAR1498,PH Meycauayan Grocery - Source,2021-01-29 04:00:50,2021-01-29 15:48:44,42474s (~11.8 hours),27982s (~7.77 hours)
U51160,PH Cagayan Grocery - Destination,2021-01-29 04:17:52,2021-01-29 04:24:52,420s (~7 minutes),480s (~8 minutes)
KVX115,PH Cagayan Grocery - Destination,2021-01-29 04:31:20,2021-01-29 12:59:11,30471s (~8.46 hours),-29919s (~-8.31 hours)
U51160,PH Cagayan Grocery - Destination,2021-01-29 04:32:52,2021-01-29 04:40:52,480s (~8 minutes),NA
KVX115,PH Cagayan Grocery - Source,2021-01-29 04:40:32,2021-01-29 12:59:11,29919s (~8.31 hours),38904s (~10.81 hours)
RJK963,PH Cagayan Grocery - Destination,2021-01-29 05:49:14,2021-01-29 07:54:07,7493s (~2.08 hours),-7462s (~-2.07 hours)
RJK963,PH Cagayan Grocery - Source,2021-01-29 05:49:45,2021-01-29 07:54:07,7462s (~2.07 hours),61561s (~17.1 hours)
RKZ541,PH Mandaue Grocery - Source,2021-01-29 08:46:00,2021-01-29 11:26:21,9621s (~2.67 hours),NA
NAM6641,PH Mandaue Grocery - Source,2021-01-29 12:37:10,2021-01-29 13:29:39,3149s (~52.48 minutes),360s (~6 minutes)
ZF7590,PH Mandaue Grocery - Destination,2021-01-29 12:45:48,2021-01-29 15:59:47,11639s (~3.23 hours),-11579s (~-3.22 hours)
ZF7590,PH Mandaue Grocery - Source,2021-01-29 12:46:48,2021-01-29 15:59:47,11579s (~3.22 hours),NA
NAM6641,PH Mandaue Grocery - Source,2021-01-29 13:35:39,2021-01-29 14:29:41,3242s (~54.03 minutes),360s (~6 minutes)
KVS151,PH Cagayan Grocery - Destination,2021-01-29 13:36:57,2021-01-29 13:54:51,1074s (~17.9 minutes),-1074s (~-17.9 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-29 13:36:57,2021-01-29 13:54:51,1074s (~17.9 minutes),343s (~5.72 minutes)
JM0314,MAERSK Cagayan - Macabalan Wharf,2021-01-29 13:39:00,2021-01-29 13:56:44,1064s (~17.73 minutes),-1064s (~-17.73 minutes)
JM0314,SSR PORT - CAGAYAN,2021-01-29 13:39:00,2021-01-29 13:56:44,1064s (~17.73 minutes),-1058s (~-17.63 minutes)
JM0314,2GO CAGAYAN PORT,2021-01-29 13:39:06,2021-01-29 13:56:28,1042s (~17.37 minutes),34963s (~9.71 hours)
WQC386,PH Mandaue Grocery - Destination,2021-01-29 14:00:22,2021-01-29 15:59:22,7140s (~1.98 hours),-7140s (~-1.98 hours)
WQC386,PH Mandaue Grocery - Source,2021-01-29 14:00:22,2021-01-29 15:59:22,7140s (~1.98 hours),NA
KVS151,PH Cagayan Grocery - Destination,2021-01-29 14:00:34,2021-01-29 14:28:17,1663s (~27.72 minutes),-1663s (~-27.72 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-29 14:00:34,2021-01-29 14:28:17,1663s (~27.72 minutes),40161s (~11.16 hours)
ADK4043,PH Mandaue Grocery - Source,2021-01-29 14:32:58,2021-01-29 14:57:52,1494s (~24.9 minutes),63831s (~17.73 hours)
KVW907,PH Mandaue Grocery - Source,2021-01-29 14:34:30,2021-01-29 14:50:56,986s (~16.43 minutes),3520s (~58.67 minutes)
NAM6641,PH Mandaue Grocery - Source,2021-01-29 14:35:41,2021-01-29 15:26:56,3075s (~51.25 minutes),600s (~10 minutes)
NAD6565,"PH RM Foods, Inc. - Destination",2021-01-29 14:52:02,2021-01-29 15:59:09,4027s (~1.12 hours),-4027s (~-1.12 hours)
NAD6565,"PH RM Foods, Inc. - Source",2021-01-29 14:52:02,2021-01-29 15:59:09,4027s (~1.12 hours),37101s (~10.31 hours)
GWB422,PH Cagayan Grocery - Destination,2021-01-29 15:00:43,2021-01-29 15:59:03,3500s (~58.33 minutes),-3360s (~-56 minutes)
GWB422,PH Cagayan Grocery - Source,2021-01-29 15:03:03,2021-01-29 15:59:03,3360s (~56 minutes),27360s (~7.6 hours)
NAM6641,PH Mandaue Grocery - Source,2021-01-29 15:36:56,2021-01-29 15:58:56,1320s (~22 minutes),77922s (~21.64 hours)
KVW907,PH Mandaue Grocery - Source,2021-01-29 15:49:36,2021-01-29 15:57:54,498s (~8.3 minutes),NA
RLE353,PH Cagayan Grocery - Destination,2021-01-29 23:34:41,2021-01-30 02:58:02,12201s (~3.39 hours),-12201s (~-3.39 hours)
RLE353,PH Cagayan Grocery - Source,2021-01-29 23:34:41,2021-01-30 02:29:41,10500s (~2.92 hours),2054s (~34.23 minutes)
KAD4601,Gaisano - Butuan,2021-01-29 23:35:02,2021-01-30 02:13:38,9516s (~2.64 hours),35474s (~9.85 hours)
GWB422,PH Cagayan Grocery - Destination,2021-01-29 23:35:03,2021-01-29 23:55:01,1198s (~19.97 minutes),-1198s (~-19.97 minutes)
GWB422,PH Cagayan Grocery - Source,2021-01-29 23:35:03,2021-01-29 23:55:01,1198s (~19.97 minutes),136249s (~1.58 days)
NAR1498,PH Batino Grocery - Destination,2021-01-29 23:35:06,2021-01-31 00:59:27,91461s (~1.06 days),-91461s (~-1.06 days)
NAR1498,PH Batino Grocery - Source,2021-01-29 23:35:06,2021-01-31 00:59:27,91461s (~1.06 days),NA
ACN4785,Puregold Price Club - Tacloban,2021-01-29 23:35:20,2021-01-30 03:38:34,14594s (~4.05 hours),NA
JM0314,PH Cagayan Grocery - Destination,2021-01-29 23:39:11,2021-01-29 23:51:40,749s (~12.48 minutes),21751s (~6.04 hours)
KAD4602,PH Cagayan Grocery - Destination,2021-01-29 23:45:33,2021-01-29 23:53:33,480s (~8 minutes),1576s (~26.27 minutes)
NBG3012,IMC - NBS/NDC,2021-01-29 23:47:08,2021-01-29 23:58:46,698s (~11.63 minutes),-698s (~-11.63 minutes)
NBG3012,PH Meycauayan Grocery - Destination,2021-01-29 23:47:08,2021-01-29 23:58:46,698s (~11.63 minutes),-698s (~-11.63 minutes)
NBG3012,PH Meycauayan Grocery - Source,2021-01-29 23:47:08,2021-01-29 23:58:46,698s (~11.63 minutes),19881s (~5.52 hours)
KVX115,S & R Membership Shopping - Cagayan,2021-01-29 23:47:35,2021-01-30 01:20:13,5558s (~1.54 hours),1421s (~23.68 minutes)
KVX109,Puregold Price Club - Dulag Leyte,2021-01-29 23:52:27,2021-01-30 03:56:33,14646s (~4.07 hours),NA
KAD4602,Robinson's Supermarket - Gusa,2021-01-30 00:19:49,2021-01-30 00:59:50,2401s (~40.02 minutes),593s (~9.88 minutes)
RJK963,Interpace Corporation -Carmen,2021-01-30 01:00:08,2021-01-30 01:59:38,3570s (~59.5 minutes),497s (~8.28 minutes)
KAD4602,Interpace Corporation -Carmen,2021-01-30 01:09:43,2021-01-30 02:37:53,5290s (~1.47 hours),-5290s (~-1.47 hours)
KAD4602,Robinson's Supermarket - Limketkai,2021-01-30 01:09:43,2021-01-30 02:37:53,5290s (~1.47 hours),-5290s (~-1.47 hours)
KAD4602,Shopwise Supercenter - Cagayan De,2021-01-30 01:09:43,2021-01-30 02:37:53,5290s (~1.47 hours),3215s (~53.58 minutes)
KVW954,PH Cagayan Grocery - Destination,2021-01-30 01:32:17,2021-01-30 02:24:38,3141s (~52.35 minutes),-1392s (~-23.2 minutes)
KVS151,PH Cagayan Grocery - Destination,2021-01-30 01:37:38,2021-01-30 01:53:02,924s (~15.4 minutes),-924s (~-15.4 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-30 01:37:38,2021-01-30 01:53:02,924s (~15.4 minutes),11716s (~3.25 hours)
KVX115,SM Snack Exchange - Cagayan de Oro,2021-01-30 01:43:54,2021-01-30 06:54:13,18619s (~5.17 hours),-18619s (~-5.17 hours)
KVX115,SM Supermarket - Cagayan,2021-01-30 01:43:54,2021-01-30 06:54:16,18622s (~5.17 hours),114136s (~1.32 days)
KVW954,PH Cagayan Grocery - Source,2021-01-30 02:01:26,2021-01-30 02:24:38,1392s (~23.2 minutes),993s (~16.55 minutes)
RJK963,SM Snack Exchange - CDO Downtown,2021-01-30 02:07:55,2021-01-30 06:59:30,17495s (~4.86 hours),-17495s (~-4.86 hours)
RJK963,SM Supermarket - Cagayan De Oro 2,2021-01-30 02:07:55,2021-01-30 06:59:30,17495s (~4.86 hours),113895s (~1.32 days)
NAD6565,PH Batino Grocery - Destination,2021-01-30 02:17:30,2021-01-31 03:59:37,92527s (~1.07 days),-92527s (~-1.07 days)
NAD6565,PH Batino Grocery - Source,2021-01-30 02:17:30,2021-01-31 03:59:37,92527s (~1.07 days),7974s (~2.21 hours)
KVW954,PH Cagayan Grocery - Destination,2021-01-30 02:41:11,2021-01-30 02:48:53,462s (~7.7 minutes),-462s (~-7.7 minutes)
KVW954,PH Cagayan Grocery - Source,2021-01-30 02:41:11,2021-01-30 02:48:53,462s (~7.7 minutes),NA
RLE353,PH Cagayan Grocery - Destination,2021-01-30 03:03:55,2021-01-31 15:59:12,132917s (~1.54 days),NA
ADC4769,PH Cofipack - Destination,2021-01-30 03:21:04,2021-01-30 04:35:58,4494s (~1.25 hours),-4494s (~-1.25 hours)
ADC4769,PH Cofipack - Source,2021-01-30 03:21:04,2021-01-30 04:35:58,4494s (~1.25 hours),7404s (~2.06 hours)
KAD4602,PH Cagayan Grocery - Destination,2021-01-30 03:31:28,2021-01-30 05:59:27,8879s (~2.47 hours),-8879s (~-2.47 hours)
KAD4602,PH Cagayan Grocery - Source,2021-01-30 03:31:28,2021-01-30 05:59:27,8879s (~2.47 hours),21755s (~6.04 hours)
KVS151,PH Cagayan Grocery - Destination,2021-01-30 05:08:18,2021-01-30 05:20:08,710s (~11.83 minutes),-710s (~-11.83 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-30 05:08:18,2021-01-30 05:20:08,710s (~11.83 minutes),NA
NBG3012,PH Tarlac Grocery - Destination,2021-01-30 05:30:07,2021-01-30 05:59:02,1735s (~28.92 minutes),1864s (~31.07 minutes)
NBC8023,PH Tarlac Grocery - Destination,2021-01-30 05:30:34,2021-01-30 06:28:30,3476s (~57.93 minutes),-3476s (~-57.93 minutes)
NBC8023,PH Tarlac Grocery - Source,2021-01-30 05:30:34,2021-01-30 06:28:30,3476s (~57.93 minutes),32904s (~9.14 hours)
KVU104,PH Cagayan Grocery - Destination,2021-01-30 05:49:56,2021-01-30 05:58:19,503s (~8.38 minutes),-503s (~-8.38 minutes)
KVU104,PH Cagayan Grocery - Source,2021-01-30 05:49:56,2021-01-30 05:57:34,458s (~7.63 minutes),112319s (~1.3 days)
JM0314,PH Cagayan Grocery - Destination,2021-01-30 05:54:11,2021-01-30 06:20:23,1572s (~26.2 minutes),-1570s (~-26.17 minutes)
JM0314,PH Cagayan Grocery - Source,2021-01-30 05:54:13,2021-01-30 06:20:23,1570s (~26.17 minutes),NA
JM3012,PH Cofipack - Destination,2021-01-30 06:02:44,2021-01-30 06:19:00,976s (~16.27 minutes),-976s (~-16.27 minutes)
JM3012,PH Cofipack - Source,2021-01-30 06:02:44,2021-01-30 06:19:00,976s (~16.27 minutes),NA
JM0535,PH Bacolod - Mansilingan DC - Source,2021-01-30 06:17:43,2021-01-30 07:35:59,4696s (~1.3 hours),-4687s (~-1.3 hours)
JM0535,PH Bacolod - Mansilingan DC - Destination,2021-01-30 06:17:52,2021-01-30 07:35:59,4687s (~1.3 hours),NA
NBG3012,PH Tarlac Grocery - Destination,2021-01-30 06:30:06,2021-01-30 06:48:53,1127s (~18.78 minutes),8099s (~2.25 hours)
ADC4769,PH Cofipack - Destination,2021-01-30 06:39:22,2021-01-30 06:57:07,1065s (~17.75 minutes),-1065s (~-17.75 minutes)
ADC4769,PH Cofipack - Source,2021-01-30 06:39:22,2021-01-30 06:57:07,1065s (~17.75 minutes),1063s (~17.72 minutes)
RKF520,Puregold Price Club - Carigara,2021-01-30 06:42:20,2021-01-30 07:12:14,1794s (~29.9 minutes),NA
KVX836,PH Cagayan Grocery - Destination,2021-01-30 07:03:54,2021-01-31 15:59:37,118543s (~1.37 days),-118521s (~-1.37 days)
